Date,Open,High,Low,Close,Volume
2012-10-18,755.54,759.425,676.0,695.0,24859900
2012-10-19,705.58,706.7,672.0,681.79,22941400
2012-10-22,681.45,684.63,669.7,678.67,8103000
2012-10-23,672.01,687.33,672.0,680.35,5827300
2012-10-24,686.8,687.0,675.27,677.3022,4988000
2012-10-25,680.0,682.0,673.51,677.76,4797300
2012-10-26,676.5,683.03,671.2,675.15,3897600
2012-10-31,679.86,681.0,675.0,680.2976,3070900
2012-11-01,679.5,690.9,678.72,687.59,4096000
2012-11-02,694.79,695.55,687.37,687.918,4644100
2012-11-05,684.5,686.86,675.56,682.96,3268500
2012-11-06,685.48,686.5,677.55,681.72,3162400
2012-11-07,675.0,678.232,666.49,667.12,4460100
2012-11-08,670.2,671.49,651.23,652.29,5188800
2012-11-09,654.65,668.34,650.3,663.03,6221900
2012-11-12,663.75,669.8,660.87,665.9,2808900
2012-11-13,663.0,667.6,658.23,659.0532,3185200
2012-11-14,660.66,662.18,650.5,652.55,3333400
2012-11-15,650.0,660.0,643.896,647.26,3694100
2012-11-16,645.99,653.015,636.0,647.18,6869500
2012-11-19,655.7,668.92,655.53,668.21,4731600
2012-11-20,669.51,678.0,664.57,669.97,4173200
2012-11-21,668.99,669.8,660.4,665.87,4220100
2012-11-23,669.97,670.0,666.1,667.97,1843100
2012-11-26,666.44,667.0,659.02,661.15,4404700
2012-11-27,660.17,675.0,658.0,670.71,5012300
2012-11-28,668.01,684.91,663.89,683.67,6077900
2012-11-29,687.78,693.9,682.0,691.89,5547400
2012-11-30,691.31,699.22,685.69,698.37,6320800
2012-12-03,702.24,705.89,694.1110000000001,695.25,4380600
2012-12-04,695.0,695.51,685.7,691.03,3979400
2012-12-05,692.15,694.5,682.3301,687.82,3721000
2012-12-06,687.59,695.61,684.51,691.13,2921600
2012-12-07,695.0,696.88,682.419,684.21,3834700
2012-12-10,685.39,691.65,683.79,685.42,2730600
2012-12-11,690.0,701.92,687.72,696.88,5369800
2012-12-12,699.23,703.51,693.48,697.56,4847100
2012-12-13,715.92,716.475,699.55,702.7,6882900
2012-12-14,699.17,707.82,698.43,701.9632,4255900
2012-12-17,705.5,738.28,704.02,720.78,6064700
2012-12-18,716.6,729.1,715.05,721.07,6003700
2012-12-19,720.71,723.0,716.68,720.11,3833300
2012-12-20,723.26,724.65,716.9715,722.36,3310600
2012-12-21,713.97,718.819,710.52,715.63,7044900
2012-12-24,714.51,715.18,707.47,709.5,1680100
2012-12-26,708.07,712.88,702.41,708.87,2362400
2012-12-27,707.14,708.84,698.61,706.29,3291500
2012-12-28,701.69,706.91,700.01,700.01,2801100
2012-12-31,700.0,710.57,696.0,707.38,3990800
2013-01-02,719.42,727.0,716.55,723.25,5077500
2013-01-03,724.93,731.93,720.72,723.67,4631700
2013-01-04,729.34,741.47,727.6801,737.97,5521400
2013-01-07,735.45,739.38,730.58,734.75,3308000
2013-01-08,735.54,736.2999,724.43,733.3,3348800
2013-01-09,732.27,738.35,728.6,738.118,4045300
2013-01-10,742.83,745.0,733.5,741.48,3667700
2013-01-11,742.0,742.4264,736.3,739.99,2567800
2013-01-14,737.0,742.2,722.35,723.25,5722000
2013-01-15,719.33,735.0,712.1,724.93,7847500
2013-01-16,722.4,724.34,713.67,715.19,4042700
2013-01-17,717.71,719.6389999999999,711.02,711.32,4418500
2013-01-18,709.43,712.77,701.33,704.51,6447100
2013-01-22,704.66,705.335,695.52,702.87,7577200
2013-01-23,735.99,749.0,735.79,741.5,11806300
2013-01-24,741.24,756.8298,740.5089999999999,753.83,6758600
2013-01-25,750.77,758.48,750.25,753.67,4447300
2013-01-28,751.76,755.6,747.89,750.73,3250900
2013-01-29,746.75,756.95,746.54,753.68,3490700
2013-01-30,753.74,760.95,752.91,753.83,3462500
2013-01-31,750.51,757.62,750.25,755.69,3265100
2013-02-01,758.2,776.6,758.1,775.6,7484700
2013-02-04,767.69,770.4739999999999,758.27,759.02,6074900
2013-02-05,761.13,771.11,759.465,765.74,3737600
2013-02-06,759.07,772.96,758.5,770.17,4152000
2013-02-07,769.7,778.8099,765.5,773.95,5674700
2013-02-08,780.13,786.67,779.56,785.37,6034100
2013-02-11,778.4,783.0,773.75,782.42,4331200
2013-02-12,781.75,787.9,779.37,780.7,3714200
2013-02-13,780.13,785.35,779.97,782.86,2394000
2013-02-14,779.73,788.74,777.77,787.82,3467100
2013-02-15,787.4,793.26,787.07,792.89,5454100
2013-02-19,795.99,807.0,795.28,806.85,5857700
2013-02-20,805.3,808.97,791.794,792.46,5522800
2013-02-21,798.0,805.45,791.22,795.53,7005700
2013-02-22,799.26,801.25,793.8,799.71,4103600
2013-02-25,802.3,808.41,790.49,790.77,4603100
2013-02-26,795.0,795.9499,784.4,790.13,4400500
2013-02-27,794.8,804.75,791.11,799.78,4048100
2013-02-28,801.1,806.99,801.03,801.2,4527000
2013-03-01,797.8,807.14,796.15,806.19,4346400
2013-03-04,805.3,822.84,805.0,821.5039999999999,5545600
2013-03-05,828.93,840.1499,828.9,838.6039999999999,8080100
2013-03-06,841.025,844.0,828.81,831.38,5740200
2013-03-07,834.06,836.62,829.58,832.596,4101200
2013-03-08,834.5,834.9199,825.05,831.52,5817900
2013-03-11,831.69,839.7,831.5,834.82,3186200
2013-03-12,830.71,831.89,823.67,827.61,4012500
2013-03-13,827.9,830.69,822.31,825.31,3279300
2013-03-14,826.99,826.99,817.39,821.54,3299000
2013-03-15,818.5,820.3,813.34,814.302,6193200
2013-03-18,805.0,812.76,801.47,807.79,3672900
2013-03-19,811.24,819.25,806.45,811.32,4192200
2013-03-20,816.83,817.51,811.44,814.7080000000001,2924600
2013-03-21,811.29,816.9173,809.85,811.26,2952200
2013-03-22,814.74,815.24,809.64,810.31,2973400
2013-03-25,812.41,819.23,806.82,809.64,3420500
2013-03-26,813.5,813.9999,807.79,812.42,2381400
2013-03-27,806.68,807.0,801.33,802.66,4322000
2013-03-28,803.99,805.37,793.3,794.188,4571000
2013-04-01,795.01,802.25,793.25,801.19,3610900
2013-04-02,804.54,814.83,804.0,813.04,4078900
2013-04-03,813.46,814.2,800.668,806.202,3473500
2013-04-04,804.25,805.75,791.3,795.07,4890300
2013-04-05,786.06,786.99,776.4,783.05,6860900
2013-04-08,778.75,779.55,768.4,774.85,5658500
2013-04-09,775.5,783.75,773.11,777.65,4310200
2013-04-10,782.92,792.35,776.0,790.18,3953200
2013-04-11,792.88,793.1,784.06,790.39,4053300
2013-04-12,791.99,792.102,782.93,790.05,3270100
2013-04-15,785.95,797.0,777.02,781.93,4901200
2013-04-16,786.59,796.0,783.92,793.37,3480500
2013-04-17,786.75,790.845,778.1,782.56,4069900
2013-04-18,785.35,785.8,761.2601,765.914,6638300
2013-04-19,769.16,803.44,766.26,799.87,11594700
2013-04-22,800.6,803.9580000000001,775.0,800.1139999999999,5761000
2013-04-23,801.0,815.5,800.36,807.9,4580000
2013-04-24,808.11,818.0,808.0,813.454,3654500
2013-04-25,816.25,816.47,807.63,809.1,3980400
2013-04-26,807.6,807.74,796.58,801.42,4970400
2013-04-29,803.25,822.7,803.0,819.06,4596900
2013-04-30,819.0,827.64,817.68,824.57,4608700
2013-05-01,823.26,824.72,816.36,820.43,2907000
2013-05-02,820.1,834.55,819.05,829.61,4032500
2013-05-03,836.96,846.8,836.0,845.72,5020100
2013-05-06,848.26,861.85,848.26,861.55,4278300
2013-05-07,863.01,863.8699,850.67,857.23,3914000
2013-05-08,857.0,873.88,852.91,873.63,4931600
2013-05-09,870.84,879.66,868.23,871.48,4396700
2013-05-10,875.31,880.54,872.16,880.23,3791600
2013-05-13,878.89,882.4699,873.3810000000001,877.53,2894100
2013-05-14,877.5,888.69,877.14,887.1,3155400
2013-05-15,895.5001,916.38,894.02,915.89,7963800
2013-05-16,919.0,919.9799,902.01,903.87,6412700
2013-05-17,910.02,913.4889999999999,900.52,909.18,5578400
2013-05-20,905.0,920.6,905.0,908.53,4540800
2013-05-21,908.02,911.66,897.61,906.97,3962000
2013-05-22,902.56,909.31,886.88,889.42,5116000
2013-05-23,877.0,889.96,874.0,882.79,4545600
2013-05-24,875.26,878.82,871.01,873.32,4589000
2013-05-28,883.5,892.14,880.4,881.27,4510400
2013-05-29,875.71,877.99,864.29,868.31,4022700
2013-05-30,869.92,878.9,866.41,870.76,4237100
2013-05-31,868.12,877.0,867.52,871.2180000000001,3934800
2013-06-03,873.0,873.9699,855.02,867.63,4946400
2013-06-04,867.85,870.59,854.07,859.1,3733400
2013-06-05,862.51,869.45,857.13,859.7,4209300
2013-06-06,864.3,866.33,847.22,864.64,5153000
2013-06-07,870.42,880.0,865.32,879.73,5343800
2013-06-10,882.1,891.0,880.0901,890.22,4670900
2013-06-11,883.97,887.0,879.52,879.81,3511600
2013-06-12,885.46,886.0,869.65,871.98,4405100
2013-06-13,868.98,879.66,865.5,877.0,4135600
2013-06-14,880.1,884.7,874.13,875.04,4485500
2013-06-17,879.23,889.43,878.28,886.25,4288300
2013-06-18,888.65,901.0,888.35,900.62,4329400
2013-06-19,901.37,910.84,897.5,900.68,5825900
2013-06-20,893.99,901.0,883.31,884.74,6737200
2013-06-21,888.34,889.88,873.07,880.93,7956600
2013-06-24,871.88,876.32,863.25,869.79,6027700
2013-06-25,877.26,879.68,864.51,866.2,5101200
2013-06-26,873.75,878.0,870.5701,873.65,3659100
2013-06-27,878.8,884.69,876.65,877.07,3849100
2013-06-28,874.9,881.84,874.191,880.37,4693900
2013-07-01,886.45,892.08,885.0,887.88,3446100
2013-07-02,890.2,891.0,877.27,882.31,3779200
2013-07-03,880.02,889.17,878.5,886.43,2091900
2013-07-05,890.01,895.41,887.34,893.49,3400300
2013-07-08,899.21,906.27,897.084,905.09,3935000
2013-07-09,911.0,912.95,897.98,905.24,3954800
2013-07-10,903.45,911.135,900.38,905.99,3413300
2013-07-11,913.0,920.81,908.52,920.24,5163200
2013-07-12,920.0,923.0,915.24,923.0,5131200
2013-07-15,924.3,928.0,916.36,924.69,3917000
2013-07-16,927.13,927.97,913.9,919.6080000000001,3962000
2013-07-17,921.0,926.86,916.3,918.55,3009100
2013-07-18,918.99,920.0,903.19,910.68,7261700
2013-07-19,886.61,902.95,875.61,896.5980000000001,14703800
2013-07-22,902.0,912.67,897.0,910.7,5800500
2013-07-23,910.7,913.0,899.57,903.8,4087300
2013-07-24,907.26,910.3,900.7,902.9,4152800
2013-07-25,893.87,896.85,886.08,887.7,5996100
2013-07-26,886.99,889.99,882.0,885.35,3551800
2013-07-29,884.9,894.82,880.89,882.27,3780000
2013-07-30,885.46,895.61,880.87,890.92,3507600
2013-07-31,892.99,896.5089999999999,886.18,887.75,4342600
2013-08-01,895.0,904.55,895.0,904.22,4272500
2013-08-02,903.44,907.0,900.82,906.57,3424300
2013-08-05,905.39,905.525,899.2,905.0,2616700
2013-08-06,904.69,909.709,895.73,896.57,3009100
2013-08-07,895.04,898.45,889.09,890.65,2755600
2013-08-08,895.49,895.84,885.295,892.66,2973000
2013-08-09,890.56,895.52,890.0,890.41,2644700
2013-08-12,886.9,887.0,881.65,885.51,2751200
2013-08-13,886.83,888.5,876.2,881.25,2836700
2013-08-14,878.37,880.23,867.16,869.81,4160200
2013-08-15,864.44,864.92,858.0,859.66,3734600
2013-08-16,861.28,862.44,856.54,856.908,3346800
2013-08-19,857.71,872.0,857.45,865.65,3618100
2013-08-20,868.35,872.11,863.54,865.42,2463500
2013-08-21,870.65,876.909,866.5,869.33,3511000
2013-08-22,872.7,874.75,870.25,873.71,1738000
2013-08-23,877.83,878.0,869.75,870.21,2152000
2013-08-26,870.0,874.9,866.05,866.39,2102800
2013-08-27,859.62,863.73,847.9,850.15,3464700
2013-08-28,850.25,855.41,847.77,848.55,2657100
2013-08-29,849.07,860.38,848.59,855.43,2954000
2013-08-30,855.76,858.04,845.56,846.9,3719400
2013-09-03,854.36,866.19,853.95,860.38,4091100
2013-09-04,860.35,873.5,855.17,871.6339999999999,4078300
2013-09-05,873.5,879.88,871.61,879.56,2580000
2013-09-06,882.44,883.78,873.74,879.58,3120000
2013-09-09,883.73,889.75,882.42,888.054,2466700
2013-09-10,890.02,892.0,884.0001,888.67,2572600
2013-09-11,888.54,896.97,886.08,896.19,3217900
2013-09-12,897.4,897.9,890.01,893.064,2188800
2013-09-13,894.5,895.68,884.84,889.068,2648100
2013-09-16,896.2,897.0,884.87,887.76,2670300
2013-09-17,887.41,888.395,881.0,886.11,2516200
2013-09-18,886.35,903.97,883.0701,903.32,3865500
2013-09-19,905.99,905.99,895.4,898.39,3192600
2013-09-20,898.39,904.13,895.62,903.11,8681900
2013-09-23,896.15,901.59,885.2,886.5,3551200
2013-09-24,886.5,890.1,881.4,886.84,2970600
2013-09-25,886.55,886.55,875.6,877.23,3294700
2013-09-26,878.3,882.75,875.0,878.17,2517200
2013-09-27,874.82,877.52,871.31,876.39,2515000
2013-09-30,869.08,880.84,868.31,875.91,3441300
2013-10-01,880.25,887.67,880.05,887.0039999999999,3366200
2013-10-02,882.73,889.355,877.82,887.99,2987600
2013-10-03,888.0,894.1,872.1,876.09,4229700
2013-10-04,875.0,877.5099,870.0,872.35,2713200
2013-10-07,867.45,873.99,864.11,865.74,2584600
2013-10-08,865.32,865.98,851.63,853.67,3883500
2013-10-09,856.28,862.65,842.98,855.86,5297200
2013-10-10,863.84,868.83,860.21,868.24,4506000
2013-10-11,866.03,873.48,865.3,871.99,2814900
2013-10-14,866.66,876.25,865.39,876.11,2484700
2013-10-15,875.76,885.63,874.0,882.01,3180600
2013-10-16,885.87,898.33,884.01,898.029,4011100
2013-10-17,892.99,896.9,885.73,888.794,8504600
2013-10-18,976.58,1015.46,974.0,1011.41,23109600
2013-10-21,1011.46,1019.0,999.55,1003.3,7249300
2013-10-22,1005.0,1013.0,995.791,1007.0,4412700
2013-10-23,1001.0,1034.75,1000.63,1031.41,5321000
2013-10-24,1031.87,1040.57,1024.8,1025.55,4180000
2013-10-25,1028.82,1028.82,1010.74,1015.2,4056900
2013-10-28,1015.2,1023.43,1012.98,1015.0,2315000
2013-10-29,1019.1,1036.94,1013.5,1036.24,3206700
2013-10-30,1037.43,1037.51,1026.0,1030.42,2645500
2013-10-31,1028.93,1041.52,1023.97,1030.58,3276700
2013-11-01,1031.79,1036.0,1025.1,1027.04,2564000
2013-11-04,1031.5,1032.37,1022.03,1026.11,2275300
2013-11-05,1020.35,1031.65,1017.42,1021.52,2360400
2013-11-06,1025.6,1027.0,1015.37,1022.75,1823900
2013-11-07,1022.61,1023.93,1007.64,1007.95,3355800
2013-11-08,1008.75,1018.5,1008.5,1016.03,2579000
2013-11-11,1009.51,1015.93,1008.0,1010.59,2222900
2013-11-12,1007.7,1017.56,1005.0,1011.78,2433700
2013-11-13,1006.75,1032.85,1006.5,1032.47,3155600
2013-11-14,1033.92,1039.75,1030.35,1035.23,2331000
2013-11-15,1034.87,1038.0,1030.31,1033.56,2550000
2013-11-18,1035.75,1048.74,1029.24,1031.55,3515800
2013-11-19,1031.72,1034.75,1023.05,1025.2,2260900
2013-11-20,1029.95,1033.36,1020.36,1022.31,1925400
2013-11-21,1027.0,1038.31,1026.0,1034.07,2181400
2013-11-22,1033.42,1036.17,1029.22,1031.89,2505800
2013-11-25,1037.16,1053.19,1035.02,1045.93,3222700
2013-11-26,1048.6,1061.5,1042.94,1058.41,4568000
2013-11-27,1062.03,1068.0,1060.0,1063.11,2244900
2013-11-29,1062.16,1066.62,1059.45,1059.59,2383200
2013-12-02,1063.51,1066.35,1050.76,1054.48,2743600
2013-12-03,1050.95,1063.44,1049.02,1053.26,3348800
2013-12-04,1051.37,1063.98,1050.0,1058.18,2380800
2013-12-05,1057.2,1059.66,1051.09,1057.34,2265100
2013-12-06,1069.79,1070.0,1060.08,1069.87,2854700
2013-12-09,1070.99,1082.31,1068.02,1078.14,2962200
2013-12-10,1076.15,1092.31,1075.65,1084.66,3704000
2013-12-11,1087.4,1091.32,1075.17,1077.29,3420100
2013-12-12,1079.57,1082.94,1069.0,1069.96,3189800
2013-12-13,1075.4,1076.29,1057.88,1060.79,4320400
2013-12-16,1064.0,1074.69,1062.01,1072.98,3200700
2013-12-17,1072.82,1080.76,1068.38,1069.86,3068300
2013-12-18,1071.85,1084.95,1059.04,1084.75,4416100
2013-12-19,1080.77,1091.99,1079.08,1086.22,3328000
2013-12-20,1088.3,1101.17,1088.0,1100.62,6516600
2013-12-23,1107.84,1115.8,1105.12,1115.1,3439700
2013-12-24,1114.97,1115.24,1108.1,1111.84,1466900
2013-12-26,1114.01,1119.0,1108.69,1117.46,2672900
2013-12-27,1120.0,1120.28,1112.94,1118.4,3136200
2013-12-30,1120.34,1120.5,1109.02,1109.46,2469700
2013-12-31,1112.24,1121.0,1106.26,1120.71,2713000
2014-01-02,1115.46,1117.75,1108.26,1113.12,3639100
2014-01-03,1115.0,1116.93,1104.93,1105.0,3330000
2014-01-06,1113.01,1118.86,1106.44,1117.32,3535000
2014-01-07,1125.0,1139.69,1121.16,1138.86,5100000
2014-01-08,1146.0,1147.32,1133.29,1141.23,4480500
2014-01-09,1143.44,1144.22,1125.56,1130.24,4164800
2014-01-10,1139.08,1139.08,1122.25,1130.18,4282700
2014-01-13,1126.47,1146.91,1117.17,1122.98,4832900
2014-01-14,1137.95,1151.0,1128.09,1149.4,4960200
2014-01-15,1152.99,1155.0,1143.79,1148.62,3896400
2014-01-16,1149.1,1157.93,1148.0,1156.22,3364400
2014-01-17,1156.85,1160.63,1144.2,1150.53,5397100
2014-01-21,1160.93,1164.0,1151.3,1163.7,3955800
2014-01-22,1166.61,1167.89,1158.86,1165.02,3139600
2014-01-23,1160.0,1162.49,1154.37,1160.1,3894300
2014-01-24,1151.01,1153.54,1123.0,1123.83,7777200
2014-01-27,1126.1,1126.5,1082.27,1101.23,8698400
2014-01-28,1110.32,1125.75,1109.94,1123.01,4415900
2014-01-29,1119.12,1121.75,1099.42,1106.92,4755000
2014-01-30,1145.0,1152.49,1127.25,1135.39,10172600
2014-01-31,1171.35,1186.54,1151.13,1180.97,11121400
2014-02-03,1179.2,1181.72,1132.0,1133.43,9129000
2014-02-04,1137.99,1155.0,1137.01,1138.16,5618100
2014-02-05,1143.38,1150.77,1128.02,1143.2,4784200
2014-02-06,1151.13,1160.16,1147.55,1159.96,3889300
2014-02-07,1167.63,1177.9,1160.56,1177.44,5267100
2014-02-10,1171.8,1182.4,1169.02,1172.93,3886500
2014-02-11,1180.17,1191.87,1172.21,1190.18,4097400
2014-02-12,1189.0,1190.0,1181.38,1186.69,3445500
2014-02-13,1180.75,1199.9,1179.66,1199.9,3669100
2014-02-14,1195.61,1204.39,1192.8,1202.8,4369000
2014-02-18,1201.41,1212.87,1200.0,1210.88,4213500
2014-02-19,1205.3,1209.22,1197.5,1202.34,4202900
2014-02-20,1203.14,1206.88,1200.22,1204.11,3398100
2014-02-21,1207.81,1209.87,1202.84,1203.79,3720800
2014-02-24,1205.36,1220.16,1205.1,1212.51,3345200
2014-02-25,1215.94,1224.5,1210.42,1220.0,2874500
2014-02-26,1224.0,1228.88,1213.76,1220.17,3960400
2014-02-27,1218.39,1224.24,1217.01,1219.21,2517400
2014-02-28,1220.34,1224.19,1206.22,1215.65,4622500
2014-03-03,1206.75,1207.84,1192.14,1202.69,4205300
2014-03-04,1215.0,1216.0,1209.5,1214.91,2932400
2014-03-05,1215.05,1223.08,1211.41,1218.26,2468100
2014-03-06,1222.28,1226.14,1218.6,1219.61,2533600
2014-03-07,1226.8,1226.99,1211.44,1214.79,3027100
2014-03-10,1215.69,1217.64,1204.09,1211.57,2426700
2014-03-11,1213.77,1214.32,1196.64,1199.99,3422500
2014-03-12,1196.4,1207.85,1184.19,1207.3,3924600
2014-03-13,1207.95,1210.5,1184.76,1189.06,4686500
2014-03-14,1181.99,1190.87,1172.53,1172.8,4583200
2014-03-17,1179.25,1197.07,1178.11,1192.1,4319800
2014-03-18,1194.67,1211.53,1193.06,1211.26,3626300
2014-03-19,1211.8,1211.99,1194.41,1199.25,3222500
2014-03-20,1199.95,1209.61,1195.36,1197.16,3366000
2014-03-21,1206.31,1209.63,1182.45,1183.04,6410500
2014-03-24,1184.19,1184.9,1145.95,1157.93,6068100
2014-03-25,1166.0,1169.84,1147.0,1158.72,4815500
2014-03-26,1162.01,1171.57,1131.5,1131.97,5154800
2014-03-27,1130.85,1131.94,1102.1,1114.28,7636700
2014-03-28,1119.0,1133.19,1117.77,1120.15,4513200
2014-03-31,1130.4,1135.0,1112.85,1114.51,3880700
2014-04-01,1120.27,1137.5,1118.0,1134.89,2181000
2014-04-02,1141.9,1144.8,1124.0,1135.1,4168000
2014-04-03,573.39,588.3,566.01,571.5,4018300
2014-04-04,578.55,579.7173,544.494,545.25,5363700
2014-04-07,544.79,549.85,530.53,540.63,3961600
2014-04-08,545.05,559.88,544.7,557.51,3482500
2014-04-09,565.84,567.8,555.38,567.04,3031600
2014-04-10,568.0,568.21,545.5,546.69,3294500
2014-04-11,537.94,547.59,533.4,537.76,3174700
2014-04-14,543.66,553.02,540.52,545.2,2541200
2014-04-15,551.0,552.89,530.64,548.7,3997800
2014-04-16,557.7,564.0,553.1,563.9,4582200
2014-04-17,556.32,557.0,539.4,543.34,5614700
2014-04-21,544.0,544.0,534.0,539.37,2425100
2014-04-22,536.0,547.995,536.0,545.5,2331100
2014-04-23,543.67,544.8,528.1277,537.51,1955700
2014-04-24,541.69,542.5,531.0,534.44,2067400
2014-04-25,532.26,533.86,522.5,523.1,2370000
2014-04-28,525.8,525.9,511.0,522.98,3752800
2014-04-29,523.89,537.76,523.0,536.33,2535200
2014-04-30,535.12,536.34,529.09,534.88,2038500
2014-05-01,534.25,539.91,532.86,538.53,2004300
2014-05-02,541.44,542.4,533.27,533.87,1780800
2014-05-05,530.24,535.72,527.58,535.33,1228400
2014-05-06,533.41,534.548,522.2601,522.57,1835000
2014-05-07,523.25,524.43,511.09,518.0,3074300
2014-05-08,515.72,527.35,514.46,520.17,2452000
2014-05-09,518.65,527.35,514.28,526.62,2261200
2014-05-12,531.84,538.75,527.51,538.43,1948400
2014-05-13,539.58,543.99,537.9,541.54,2012000
2014-05-14,541.82,541.82,533.11,534.41,1280900
2014-05-15,533.14,533.9999,525.31,529.12,1832900
2014-05-16,529.6,530.84,523.57,528.3,1907700
2014-05-19,528.88,539.35,525.66,538.83,1976500
2014-05-20,540.0,546.35,536.57,540.39,2425300
2014-05-21,542.9,549.75,542.11,549.7,1564700
2014-05-22,552.2,557.96,551.0,555.45,2149700
2014-05-23,558.13,565.0,554.17,563.8,2672500
2014-05-27,567.78,574.87,564.15,574.87,2185800
2014-05-28,574.57,577.66,569.952,570.45,1581600
2014-05-29,573.39,573.48,568.4525,570.56,1411100
2014-05-30,571.64,572.58,565.79,571.65,1871700
2014-06-02,569.75,570.41,556.7,564.34,1660500
2014-06-03,560.9,562.4,552.5275,554.51,2031300
2014-06-04,551.52,558.58,548.56,553.76,1729100
2014-06-05,557.11,565.0,555.05,564.93,1793400
2014-06-06,568.16,568.7999,559.58,566.03,1740200
2014-06-09,566.75,572.0,565.22,570.73,1529700
2014-06-10,568.78,572.0,566.13,568.3,1483800
2014-06-11,565.92,568.97,563.68,567.5,1129000
2014-06-12,567.0,567.0,557.15,559.5,1546500
2014-06-13,560.08,560.65,553.72,560.35,1353300
2014-06-16,557.25,557.99,550.0,552.3,1938500
2014-06-17,552.36,553.74,547.47,550.615,1477600
2014-06-18,552.8,561.4,551.58,560.66,2060600
2014-06-19,561.15,565.0,556.6679,564.99,2627400
2014-06-20,566.45,566.77,559.37,566.52,3160600
2014-06-23,564.35,574.44,563.5,574.29,1722800
2014-06-24,574.22,582.25,569.16,572.54,2844300
2014-06-25,573.55,587.3,573.26,585.93,2114700
2014-06-26,589.3,589.6,579.6,584.77,2002300
2014-06-27,585.45,587.88,582.62,585.69,2021300
2014-06-30,586.76,587.71,583.29,584.67,1478900
2014-07-01,587.65,593.66,586.29,591.49,1643200
2014-07-02,592.26,594.15,589.11,590.78,1195800
2014-07-03,591.7,594.25,589.0,593.08,898900
2014-07-07,593.51,595.645,587.94,590.76,1336700
2014-07-08,586.365,587.97,574.0,578.4,2125200
2014-07-09,578.95,584.1,577.0,583.36,1372800
2014-07-10,573.0,585.25,572.1001,580.04,1436200
2014-07-11,581.0,588.23,580.575,586.65,1511600
2014-07-14,590.6,594.86,586.693,594.26,1951600
2014-07-15,595.15,595.2999,585.31,593.06,1673800
2014-07-16,596.89,597.0,590.25,590.62,1440800
2014-07-17,588.97,589.5,576.85,580.82,2935300
2014-07-18,603.01,606.7,590.92,605.11,4871600
2014-07-21,601.35,604.16,594.45,598.44,2237900
2014-07-22,599.7,608.89,599.2576,603.57,1881600
2014-07-23,602.05,607.05,601.35,605.19,1106000
2014-07-24,605.53,608.91,601.0,603.01,1355000
2014-07-25,599.25,601.0,595.75,598.08,1360000
2014-07-28,597.75,601.0980000000001,592.59,599.02,1358100
2014-07-29,597.7,598.49,592.17,593.95,1366600
2014-07-30,595.81,598.45,592.7,595.44,1215100
2014-07-31,588.96,591.9899,577.68,579.55,2309500
2014-08-01,578.555,583.43,570.3,573.6,2213300
2014-08-04,576.51,583.82,572.26,582.27,1519400
2014-08-05,579.38,580.2,570.31,573.14,1643800
2014-08-06,569.5,578.644,567.45,574.49,1322800
2014-08-07,576.05,578.31,569.43,571.81,1163000
2014-08-08,572.02,579.5639,569.02,577.94,1493300
2014-08-11,579.0,579.69,575.298,577.25,1171300
2014-08-12,575.0,575.9,569.91,572.12,1394500
2014-08-13,576.45,586.125,575.2,584.56,1899400
2014-08-14,586.69,587.8,580.92,584.65,1272900
2014-08-15,587.5,589.47,580.76,583.71,1723400
2014-08-18,587.1,595.05,586.55,592.7,1466000
2014-08-19,595.59,597.81,594.44,597.11,1043200
2014-08-20,596.95,596.99,593.001,595.41,967300
2014-08-21,594.9,595.25,591.101,592.42,1132000
2014-08-22,593.27,594.99,589.8,592.54,877200
2014-08-25,594.77,595.58,589.26,590.57,1295600
2014-08-26,592.0,592.05,587.45,588.12,1471700
2014-08-27,587.81,589.37,580.9,583.0,1364600
2014-08-28,580.02,584.71,577.88,580.32,1405800
2014-08-29,582.35,582.8999,578.24,582.36,1206100
2014-09-02,582.95,589.3,582.4,588.63,1583000
2014-09-03,591.73,594.49,586.5,589.52,1579000
2014-09-04,592.13,598.0,590.6,593.14,1630800
2014-09-05,595.13,598.5,593.55,597.78,1799100
2014-09-08,599.14,603.52,598.0231,601.63,1599200
2014-09-09,600.27,600.6,590.48,591.97,1571200
2014-09-10,591.74,593.72,587.14,593.42,1160100
2014-09-11,590.0,591.945,586.04,591.11,1501400
2014-09-12,590.39,591.48,583.28,584.9,1851500
2014-09-15,582.24,583.92,577.01,581.64,1545400
2014-09-16,580.95,590.15,580.95,588.78,1579600
2014-09-17,589.51,596.07,587.12,593.29,1719500
2014-09-18,595.05,597.56,593.02,597.27,1494500
2014-09-19,599.49,605.4,597.76,605.4,4191600
2014-09-22,602.5,603.8,593.12,597.27,1785101
2014-09-23,595.0,596.65,590.24,591.18,1398949
2014-09-24,591.57,600.11,590.3,598.42,1754676
2014-09-25,596.99,598.07,584.74,585.25,1663317
2014-09-26,585.93,589.5739,585.0,587.9,1289090
2014-09-29,581.83,589.31,581.57,587.81,1144982
2014-09-30,587.49,591.0,584.5,588.41,1571688
2014-10-01,586.8,588.72,578.02,579.63,1449686
2014-10-02,578.0,583.24,574.05,580.88,1536935
2014-10-03,584.1,588.29,583.5,586.25,1214593
2014-10-06,589.95,592.4,585.4,587.78,1286130
2014-10-07,584.9,585.85,574.1,574.1,1546228
2014-10-08,574.79,584.69,567.64,583.74,2210360
2014-10-09,581.61,582.53,569.03,570.81,2413453
