region,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_rent,median_age
21153.0,13179.0,98.0,0.0,0.0,1.0,15118.0,322.0,39.6
21155.0,19943.0,87.0,10.0,1.0,2.0,18865.0,389.0,38.5
21157.0,31296.0,97.0,0.0,0.0,1.0,22381.0,434.0,44.3
21159.0,12835.0,92.0,5.0,0.0,2.0,15525.0,332.0,37.7
21161.0,17452.0,90.0,8.0,0.0,0.0,23347.0,418.0,40.8
21163.0,29028.0,90.0,4.0,1.0,3.0,20898.0,596.0,35.7
21165.0,6334.0,96.0,1.0,0.0,2.0,15942.0,313.0,41.6
21167.0,21313.0,92.0,4.0,0.0,2.0,24138.0,424.0,42.5
21169.0,10043.0,94.0,2.0,0.0,1.0,17171.0,326.0,42.7
21171.0,10874.0,94.0,2.0,0.0,3.0,16656.0,267.0,42.3
21173.0,26762.0,93.0,3.0,0.0,3.0,20436.0,464.0,38.7
21175.0,13657.0,95.0,3.0,0.0,1.0,16233.0,315.0,39.2
21177.0,31427.0,93.0,4.0,0.0,1.0,20008.0,392.0,41.1
21179.0,43905.0,91.0,5.0,0.0,2.0,23545.0,489.0,37.5
21181.0,7085.0,98.0,0.0,0.0,2.0,20450.0,318.0,40.2
21183.0,23955.0,94.0,1.0,0.0,3.0,19005.0,366.0,40.1
21185.0,60940.0,89.0,4.0,1.0,4.0,33591.0,673.0,39.4
21187.0,10807.0,96.0,1.0,0.0,2.0,23991.0,405.0,41.1
21189.0,4738.0,97.0,1.0,1.0,0.0,13611.0,188.0,42.7
21191.0,14714.0,97.0,0.0,0.0,1.0,23122.0,435.0,40.1
21193.0,28488.0,96.0,1.0,1.0,1.0,18224.0,364.0,41.5
21195.0,64473.0,97.0,1.0,1.0,1.0,19351.0,416.0,40.7
21197.0,12582.0,97.0,1.0,0.0,1.0,15174.0,365.0,37.9
21199.0,63369.0,95.0,1.0,1.0,2.0,20667.0,414.0,41.5
21201.0,2254.0,100.0,0.0,0.0,0.0,17641.0,415.0,40.9
21203.0,16997.0,98.0,0.0,0.0,0.0,16513.0,333.0,41.5
21205.0,23425.0,95.0,1.0,1.0,1.0,17094.0,460.0,31.5
21207.0,17636.0,95.0,0.0,0.0,3.0,17107.0,324.0,41.7
21209.0,48149.0,88.0,5.0,1.0,4.0,27802.0,579.0,35.5
21211.0,42911.0,81.0,8.0,1.0,9.0,27039.0,596.0,38.3
21213.0,17443.0,86.0,9.0,1.0,2.0,19441.0,461.0,38.6
21215.0,17303.0,95.0,2.0,0.0,2.0,26666.0,482.0,39.5
21217.0,24585.0,91.0,5.0,1.0,2.0,18790.0,385.0,40.5
21219.0,12505.0,86.0,9.0,0.0,4.0,17846.0,363.0,36.9
21221.0,14289.0,88.0,8.0,0.0,1.0,25527.0,393.0,44.4
21223.0,8818.0,96.0,0.0,0.0,3.0,22070.0,511.0,39.6
21225.0,15138.0,83.0,13.0,0.0,2.0,19464.0,378.0,37.0
21227.0,115438.0,81.0,9.0,3.0,5.0,23853.0,522.0,32.7
21229.0,11774.0,88.0,6.0,0.0,4.0,19837.0,387.0,40.7
21231.0,20797.0,94.0,2.0,0.0,3.0,16396.0,318.0,41.1
21233.0,13564.0,90.0,5.0,0.0,4.0,20337.0,378.0,40.1
21235.0,35718.0,96.0,1.0,0.0,1.0,15960.0,396.0,38.1
21237.0,7299.0,99.0,0.0,0.0,0.0,14157.0,279.0,41.6
21239.0,24988.0,86.0,6.0,0.0,7.0,29277.0,560.0,41.5
22001.0,61847.0,78.0,18.0,0.0,2.0,19910.0,346.0,35.5
22003.0,25674.0,71.0,19.0,1.0,5.0,18857.0,369.0,38.9
22005.0,109920.0,71.0,22.0,1.0,5.0,28178.0,694.0,34.5
22007.0,23268.0,66.0,30.0,0.0,2.0,21743.0,465.0,39.0
22009.0,41765.0,66.0,29.0,0.0,2.0,18006.0,362.0,38.5
22011.0,35891.0,80.0,13.0,1.0,3.0,22509.0,428.0,37.2
22013.0,14229.0,55.0,42.0,0.0,2.0,18958.0,330.0,41.6
22015.0,119947.0,69.0,21.0,1.0,6.0,27429.0,671.0,34.5
22017.0,255551.0,47.0,47.0,1.0,3.0,24308.0,560.0,36.3
22019.0,193528.0,69.0,25.0,1.0,3.0,24355.0,569.0,36.0
22021.0,10083.0,79.0,17.0,0.0,2.0,22782.0,326.0,40.5
22023.0,6789.0,96.0,2.0,0.0,2.0,29559.0,524.0,40.7
22025.0,10332.0,66.0,31.0,0.0,1.0,19970.0,302.0,38.6
22027.0,16964.0,47.0,50.0,1.0,1.0,17512.0,370.0,40.7
22029.0,20652.0,57.0,41.0,0.0,1.0,16431.0,294.0,37.9
22031.0,26813.0,57.0,38.0,0.0,3.0,21547.0,395.0,39.6
22033.0,441901.0,47.0,45.0,3.0,4.0,27505.0,668.0,32.7
22035.0,7674.0,27.0,70.0,0.0,2.0,12055.0,273.0,33.2
22037.0,20111.0,53.0,45.0,0.0,1.0,22099.0,386.0,40.9
22039.0,33793.0,68.0,27.0,0.0,3.0,18023.0,304.0,35.8
22041.0,20699.0,66.0,33.0,0.0,0.0,17752.0,328.0,38.4
22043.0,22113.0,77.0,15.0,0.0,4.0,19018.0,456.0,37.5
22045.0,73551.0,60.0,32.0,3.0,3.0,22997.0,476.0,35.6
22047.0,33360.0,48.0,48.0,0.0,2.0,21177.0,420.0,38.3
22049.0,16217.0,67.0,30.0,0.0,1.0,19188.0,338.0,39.2
22051.0,433477.0,55.0,26.0,4.0,13.0,26908.0,766.0,38.6
22053.0,31498.0,78.0,17.0,0.0,2.0,21132.0,407.0,38.4
22055.0,224719.0,67.0,25.0,1.0,4.0,28901.0,627.0,33.8
22057.0,96755.0,78.0,13.0,1.0,4.0,24798.0,531.0,36.8
22059.0,14843.0,84.0,12.0,0.0,2.0,22481.0,309.0,38.1
22061.0,46926.0,54.0,40.0,2.0,3.0,20633.0,493.0,27.5
22063.0,130192.0,90.0,6.0,0.0,3.0,25076.0,620.0,35.0
22065.0,12049.0,36.0,61.0,0.0,2.0,13585.0,317.0,34.5
22067.0,27603.0,51.0,47.0,0.0,1.0,16683.0,353.0,38.5
22069.0,39403.0,53.0,41.0,1.0,2.0,20802.0,436.0,33.3
22071.0,357013.0,31.0,59.0,3.0,5.0,26500.0,765.0,35.0
22073.0,154641.0,59.0,37.0,1.0,2.0,21917.0,491.0,34.4
22075.0,23385.0,67.0,21.0,3.0,5.0,25748.0,933.0,36.2
22077.0,22736.0,60.0,36.0,0.0,2.0,23742.0,369.0,42.6
22079.0,132034.0,62.0,32.0,1.0,3.0,22126.0,493.0,37.3
22081.0,9028.0,58.0,40.0,0.0,1.0,21443.0,331.0,39.5
22083.0,20816.0,61.0,36.0,0.0,2.0,18669.0,338.0,37.8
22085.0,24286.0,69.0,17.0,0.0,3.0,22229.0,293.0,41.2
22087.0,38850.0,67.0,19.0,2.0,10.0,20316.0,704.0,32.9
22089.0,52627.0,66.0,26.0,1.0,5.0,26756.0,725.0,36.8
22091.0,11062.0,45.0,53.0,0.0,0.0,19457.0,423.0,39.3
22093.0,21916.0,48.0,50.0,0.0,1.0,24930.0,439.0,38.4
22095.0,45139.0,39.0,54.0,1.0,5.0,21335.0,696.0,35.7
22097.0,83534.0,55.0,41.0,0.0,2.0,19387.0,353.0,36.9
22099.0,52559.0,65.0,30.0,1.0,2.0,22164.0,431.0,36.6
22101.0,54078.0,57.0,31.0,2.0,6.0,21313.0,457.0,37.6
22103.0,236832.0,80.0,12.0,1.0,5.0,30363.0,833.0,39.6
22105.0,122665.0,64.0,30.0,1.0,4.0,21273.0,571.0,33.7
22107.0,5105.0,42.0,57.0,0.0,1.0,17175.0,291.0,41.9
22109.0,111868.0,69.0,18.0,1.0,4.0,24114.0,649.0,35.2
22111.0,22576.0,68.0,26.0,0.0,4.0,19412.0,330.0,40.9
22113.0,58394.0,79.0,14.0,2.0,3.0,22589.0,417.0,36.4
22115.0,52510.0,71.0,14.0,2.0,8.0,21396.0,794.0,29.8
22117.0,46935.0,66.0,30.0,0.0,2.0,17735.0,373.0,38.8
22119.0,41039.0,63.0,34.0,0.0,2.0,19871.0,381.0,40.7
22121.0,24012.0,58.0,36.0,0.0,3.0,24838.0,599.0,35.5
22123.0,11540.0,80.0,16.0,0.0,3.0,17980.0,321.0,40.7
22125.0,15522.0,51.0,46.0,0.0,2.0,21720.0,572.0,42.2
22127.0,15129.0,66.0,31.0,0.0,2.0,16789.0,318.0,40.0
23001.0,107634.0,92.0,2.0,1.0,2.0,24442.0,623.0,40.2
23003.0,71230.0,95.0,1.0,0.0,1.0,21566.0,460.0,45.7
23005.0,283046.0,92.0,3.0,2.0,2.0,32880.0,847.0,41.5
23007.0,30660.0,96.0,0.0,1.0,1.0,22083.0,537.0,43.9
23009.0,54557.0,96.0,0.0,1.0,1.0,27797.0,642.0,46.7
23011.0,121757.0,95.0,1.0,1.0,1.0,25770.0,595.0,43.2
23013.0,39694.0,96.0,1.0,1.0,1.0,27865.0,630.0,46.8
23015.0,34297.0,97.0,0.0,1.0,1.0,28070.0,673.0,48.6
23017.0,57657.0,96.0,0.0,1.0,1.0,21441.0,511.0,45.0
23019.0,153649.0,95.0,1.0,1.0,1.0,23895.0,656.0,40.4
23021.0,17343.0,96.0,0.0,0.0,1.0,21818.0,451.0,48.5
23023.0,35194.0,95.0,1.0,1.0,1.0,28829.0,688.0,44.5
23025.0,51942.0,96.0,0.0,0.0,1.0,21513.0,514.0,44.3
23027.0,38819.0,96.0,0.0,0.0,1.0,22853.0,598.0,44.4
23029.0,32621.0,91.0,0.0,0.0,1.0,20807.0,423.0,46.2
23031.0,198220.0,95.0,1.0,1.0,1.0,29125.0,798.0,43.4
24001.0,74394.0,88.0,8.0,1.0,2.0,21211.0,465.0,41.2
24003.0,544426.0,72.0,15.0,4.0,6.0,40415.0,1265.0,38.5
24005.0,812261.0,62.0,26.0,5.0,4.0,34374.0,962.0,39.1
24009.0,89332.0,80.0,13.0,1.0,3.0,38260.0,1196.0,40.3
24011.0,32871.0,78.0,14.0,0.0,6.0,25211.0,624.0,39.2
24013.0,167261.0,91.0,3.0,2.0,3.0,36153.0,867.0,41.6
24015.0,101435.0,87.0,6.0,1.0,4.0,29518.0,784.0,39.6
24017.0,148957.0,47.0,41.0,3.0,5.0,37277.0,1243.0,37.4
24019.0,32617.0,66.0,28.0,1.0,4.0,26388.0,600.0,43.1
24021.0,236668.0,77.0,8.0,4.0,8.0,36917.0,1068.0,38.7
24023.0,30014.0,97.0,1.0,0.0,1.0,24932.0,483.0,43.4
24025.0,246664.0,79.0,13.0,2.0,4.0,35425.0,910.0,39.8
24027.0,293821.0,58.0,18.0,15.0,6.0,48172.0,1324.0,38.4
24029.0,20130.0,78.0,15.0,1.0,4.0,31502.0,668.0,46.1
24031.0,989474.0,48.0,17.0,14.0,17.0,49038.0,1423.0,38.4
24033.0,873481.0,15.0,63.0,4.0,15.0,32344.0,1138.0,35.3
24035.0,48166.0,87.0,7.0,1.0,3.0,38108.0,1022.0,42.8
24037.0,107079.0,76.0,14.0,2.0,4.0,36017.0,1046.0,36.0
24039.0,26347.0,52.0,41.0,1.0,3.0,16748.0,532.0,36.6
24041.0,37859.0,79.0,13.0,1.0,6.0,38022.0,786.0,48.0
24043.0,148435.0,83.0,9.0,2.0,4.0,26532.0,712.0,40.0
24045.0,99683.0,66.0,24.0,3.0,5.0,25378.0,765.0,35.4
24047.0,51479.0,80.0,14.0,1.0,3.0,32887.0,715.0,48.5
24510.0,621445.0,28.0,63.0,2.0,4.0,24750.0,751.0,34.5
25001.0,215449.0,92.0,2.0,1.0,2.0,36142.0,975.0,50.4
25003.0,130545.0,90.0,3.0,1.0,4.0,29294.0,652.0,45.1
25005.0,549870.0,85.0,3.0,2.0,6.0,28837.0,683.0,40.2
25007.0,16739.0,92.0,3.0,1.0,0.0,33363.0,1052.0,45.6
25009.0,750808.0,75.0,3.0,3.0,17.0,35167.0,910.0,40.6
25011.0,71408.0,92.0,1.0,1.0,3.0,29259.0,729.0,44.6
25013.0,465144.0,67.0,8.0,2.0,22.0,25817.0,678.0,38.7
25015.0,159267.0,86.0,3.0,5.0,5.0,29460.0,821.0,35.9
25017.0,1522533.0,76.0,4.0,10.0,7.0,42861.0,1162.0,38.6
25019.0,10224.0,80.0,6.0,1.0,10.0,47331.0,1443.0,39.9
25021.0,677296.0,80.0,6.0,9.0,3.0,44692.0,1163.0,40.7
25023.0,497386.0,84.0,8.0,1.0,3.0,35220.0,985.0,41.5
25025.0,735701.0,48.0,20.0,8.0,20.0,32835.0,1135.0,31.8
25027.0,802688.0,80.0,4.0,4.0,10.0,31537.0,784.0,39.4
26001.0,10785.0,97.0,0.0,0.0,1.0,22719.0,413.0,55.8
26003.0,9497.0,86.0,7.0,0.0,1.0,19717.0,447.0,48.1
26005.0,111742.0,89.0,1.0,1.0,7.0,24140.0,592.0,39.6
26007.0,29399.0,96.0,1.0,0.0,1.0,21948.0,428.0,46.4
26009.0,23504.0,95.0,0.0,0.0,2.0,24370.0,520.0,48.3
26011.0,15753.0,95.0,1.0,0.0,2.0,20039.0,424.0,47.3
26013.0,8787.0,74.0,15.0,1.0,1.0,17701.0,373.0,44.4
26015.0,59121.0,95.0,0.0,0.0,2.0,25059.0,547.0,41.9
26017.0,107312.0,91.0,1.0,1.0,5.0,23799.0,507.0,41.8
26019.0,17474.0,95.0,0.0,0.0,2.0,24831.0,545.0,47.4
26021.0,156290.0,76.0,15.0,2.0,5.0,24013.0,518.0,41.2
26023.0,44398.0,91.0,3.0,1.0,4.0,19947.0,510.0,40.1
26025.0,135534.0,80.0,11.0,2.0,5.0,22978.0,540.0,39.6
26027.0,52212.0,87.0,5.0,1.0,3.0,22743.0,514.0,43.1
26029.0,26030.0,95.0,0.0,0.0,1.0,26947.0,551.0,45.9
26031.0,25985.0,93.0,0.0,0.0,1.0,23412.0,483.0,48.0
26033.0,38760.0,71.0,5.0,1.0,1.0,20589.0,448.0,39.5
26035.0,30823.0,95.0,0.0,0.0,2.0,18148.0,422.0,45.8
26037.0,75802.0,91.0,2.0,1.0,4.0,28449.0,650.0,38.9
26039.0,14017.0,96.0,1.0,1.0,1.0,21492.0,492.0,48.0
26041.0,36967.0,94.0,0.0,0.0,1.0,22471.0,442.0,46.0
26043.0,26201.0,96.0,0.0,1.0,1.0,24611.0,446.0,45.7
26045.0,107920.0,85.0,6.0,2.0,5.0,26582.0,653.0,40.5
26047.0,32858.0,92.0,1.0,1.0,1.0,29718.0,628.0,43.5
26049.0,421575.0,73.0,20.0,1.0,3.0,22380.0,531.0,38.8
26051.0,25664.0,97.0,0.0,0.0,1.0,20368.0,428.0,48.2
26053.0,16179.0,91.0,4.0,0.0,1.0,20330.0,406.0,47.5
26055.0,88182.0,93.0,1.0,1.0,2.0,27660.0,720.0,41.1
26057.0,42148.0,87.0,5.0,0.0,5.0,18836.0,433.0,38.5
26059.0,46463.0,96.0,0.0,0.0,2.0,20379.0,497.0,41.2
26061.0,36494.0,93.0,1.0,3.0,1.0,19783.0,506.0,33.1
26063.0,32751.0,96.0,0.0,1.0,2.0,22120.0,425.0,47.3
26065.0,281531.0,72.0,11.0,5.0,7.0,24754.0,664.0,31.4
26067.0,63909.0,89.0,4.0,0.0,5.0,20206.0,525.0,36.8
26069.0,25662.0,95.0,0.0,0.0,2.0,22047.0,442.0,51.5
26071.0,11723.0,96.0,1.0,0.0,2.0,21499.0,403.0,52.1
26073.0,70400.0,87.0,2.0,2.0,3.0,19061.0,602.0,25.6
26075.0,160126.0,86.0,8.0,1.0,3.0,22613.0,591.0,39.8
26077.0,252763.0,79.0,11.0,2.0,4.0,25757.0,614.0,34.0
26079.0,17142.0,96.0,1.0,0.0,1.0,20258.0,501.0,43.5
26081.0,609544.0,76.0,9.0,2.0,10.0,25889.0,639.0,34.6
26083.0,2181.0,97.0,2.0,0.0,0.0,24802.0,422.0,52.7
26085.0,11485.0,85.0,8.0,0.0,2.0,16202.0,394.0,50.7
26087.0,88323.0,93.0,1.0,0.0,4.0,23907.0,607.0,42.3
26089.0,21682.0,91.0,0.0,0.0,4.0,31462.0,666.0,51.2
26091.0,99505.0,87.0,2.0,0.0,8.0,22395.0,570.0,40.5
26093.0,182402.0,95.0,0.0,1.0,2.0,32129.0,761.0,41.4
26095.0,6550.0,80.0,10.0,0.0,3.0,18768.0,476.0,43.4
26097.0,11099.0,75.0,1.0,0.0,1.0,22622.0,461.0,49.6
26099.0,845197.0,83.0,9.0,3.0,2.0,26748.0,688.0,40.3
26101.0,24626.0,90.0,3.0,0.0,3.0,22702.0,493.0,47.6
26103.0,67358.0,93.0,2.0,1.0,1.0,23789.0,503.0,39.4
26105.0,28648.0,92.0,1.0,1.0,4.0,23183.0,525.0,45.4
26107.0,43007.0,92.0,3.0,1.0,2.0,19336.0,520.0,34.3
26109.0,23917.0,94.0,0.0,0.0,1.0,22331.0,417.0,46.8
26111.0,83842.0,92.0,1.0,2.0,2.0,29536.0,590.0,40.5
26113.0,14940.0,95.0,0.0,0.0,2.0,20305.0,507.0,42.2
26115.0,151408.0,92.0,2.0,1.0,3.0,25939.0,617.0,41.0
26117.0,63234.0,92.0,2.0,0.0,3.0,18969.0,503.0,39.4
26119.0,9598.0,97.0,0.0,0.0,1.0,19661.0,457.0,52.8
26121.0,171153.0,77.0,14.0,1.0,5.0,20621.0,520.0,38.8
26123.0,48280.0,91.0,1.0,0.0,6.0,20623.0,502.0,41.5
26125.0,1213406.0,74.0,14.0,6.0,4.0,36458.0,777.0,40.5
26127.0,26456.0,83.0,0.0,0.0,14.0,18986.0,457.0,42.4
26129.0,21537.0,96.0,0.0,0.0,2.0,19634.0,471.0,48.0
26131.0,6584.0,96.0,1.0,0.0,1.0,21585.0,343.0,53.6
26133.0,23404.0,95.0,1.0,0.0,2.0,18099.0,417.0,41.8
26135.0,8590.0,97.0,0.0,0.0,1.0,18057.0,444.0,50.4
26137.0,24127.0,96.0,0.0,1.0,1.0,24312.0,531.0,43.3
26139.0,267017.0,85.0,1.0,3.0,9.0,25371.0,657.0,34.6
26141.0,13234.0,97.0,0.0,0.0,1.0,22788.0,402.0,52.1
26143.0,24281.0,96.0,0.0,1.0,1.0,23023.0,471.0,53.8
26145.0,198841.0,70.0,18.0,1.0,8.0,22349.0,535.0,40.0
26147.0,161865.0,92.0,2.0,1.0,3.0,24357.0,566.0,41.9
26149.0,61111.0,88.0,3.0,1.0,7.0,20570.0,517.0,38.8
26151.0,42637.0,95.0,0.0,0.0,3.0,20713.0,465.0,43.2
26153.0,8407.0,87.0,0.0,1.0,1.0,20892.0,428.0,49.1
26155.0,69910.0,95.0,1.0,0.0,3.0,22713.0,533.0,40.8
26157.0,55172.0,94.0,1.0,0.0,3.0,20767.0,457.0,42.3
26159.0,75897.0,82.0,4.0,1.0,10.0,21732.0,501.0,40.3
26161.0,348560.0,72.0,12.0,8.0,4.0,33231.0,800.0,33.3
26163.0,1804507.0,50.0,40.0,3.0,5.0,22308.0,618.0,37.6
26165.0,32690.0,95.0,0.0,0.0,2.0,20573.0,525.0,41.4
27001.0,16032.0,95.0,0.0,0.0,1.0,24939.0,496.0,52.0
27003.0,334027.0,85.0,4.0,4.0,4.0,30647.0,862.0,37.4
27005.0,32800.0,87.0,0.0,0.0,1.0,25455.0,517.0,42.6
27007.0,45021.0,74.0,1.0,1.0,2.0,21622.0,563.0,33.4
27009.0,38756.0,93.0,2.0,1.0,2.0,24453.0,605.0,34.6
27011.0,5209.0,98.0,0.0,0.0,1.0,26019.0,388.0,49.3
27013.0,64504.0,91.0,3.0,2.0,3.0,25380.0,616.0,30.0
27015.0,25643.0,95.0,0.0,0.0,3.0,26576.0,473.0,43.1
27017.0,35398.0,89.0,1.0,1.0,1.0,24434.0,582.0,41.2
27019.0,92770.0,90.0,1.0,3.0,4.0,37457.0,859.0,36.6
27021.0,28485.0,85.0,0.0,0.0,1.0,25287.0,503.0,47.5
27023.0,12272.0,91.0,1.0,1.0,5.0,25993.0,502.0,42.8
27025.0,53691.0,94.0,1.0,1.0,2.0,27914.0,703.0,39.2
27027.0,59638.0,90.0,1.0,1.0,4.0,24550.0,582.0,32.1
27029.0,8725.0,86.0,0.0,0.0,1.0,22157.0,418.0,42.7
27031.0,5195.0,87.0,1.0,1.0,1.0,32868.0,501.0,50.2
27033.0,11658.0,89.0,1.0,3.0,5.0,23456.0,375.0,44.4
27035.0,62742.0,96.0,1.0,0.0,1.0,26527.0,617.0,43.1
27037.0,402306.0,82.0,5.0,4.0,6.0,34828.0,867.0,37.1
27039.0,20159.0,93.0,1.0,0.0,5.0,29107.0,557.0,37.2
27041.0,36264.0,97.0,0.0,0.0,1.0,27716.0,558.0,43.9
27043.0,14430.0,93.0,0.0,1.0,6.0,25065.0,359.0,46.2
27045.0,20870.0,98.0,0.0,0.0,1.0,25249.0,444.0,42.8
27047.0,31129.0,88.0,1.0,1.0,9.0,25668.0,442.0,44.5
27049.0,46259.0,93.0,1.0,0.0,3.0,29932.0,581.0,42.3
27051.0,5990.0,97.0,0.0,0.0,2.0,26665.0,390.0,47.0
27053.0,1170623.0,71.0,12.0,6.0,7.0,37485.0,846.0,36.0
27055.0,18915.0,97.0,0.0,0.0,1.0,26450.0,463.0,44.6
27057.0,20440.0,94.0,0.0,0.0,2.0,24880.0,493.0,47.2
27059.0,38078.0,95.0,1.0,1.0,2.0,25482.0,746.0,38.2
27061.0,45219.0,93.0,0.0,0.0,1.0,24079.0,529.0,45.5
27063.0,10263.0,94.0,0.0,2.0,3.0,27361.0,428.0,44.1
27065.0,16151.0,96.0,0.0,0.0,1.0,22291.0,625.0,43.0
27067.0,42265.0,85.0,2.0,0.0,11.0,26880.0,540.0,40.1
27069.0,4528.0,97.0,0.0,1.0,1.0,26927.0,351.0,48.1
27071.0,13251.0,94.0,1.0,0.0,1.0,26045.0,426.0,46.7
27073.0,7184.0,97.0,0.0,0.0,2.0,28014.0,373.0,49.2
27075.0,10825.0,96.0,0.0,0.0,1.0,27883.0,570.0,48.8
27077.0,3998.0,95.0,1.0,1.0,0.0,21903.0,388.0,48.5
27079.0,27758.0,92.0,0.0,0.0,5.0,27793.0,546.0,40.6
27081.0,5854.0,97.0,0.0,0.0,2.0,26767.0,352.0,46.7
27083.0,25703.0,87.0,2.0,3.0,6.0,26028.0,513.0,34.7
27085.0,36321.0,93.0,0.0,1.0,5.0,26824.0,579.0,39.4
27087.0,5475.0,49.0,1.0,0.0,2.0,19517.0,337.0,37.1
27089.0,9454.0,94.0,0.0,0.0,4.0,26834.0,405.0,44.2
27091.0,20634.0,95.0,0.0,1.0,4.0,26472.0,444.0,45.5
27093.0,23197.0,95.0,0.0,0.0,3.0,25665.0,534.0,41.7
27095.0,25927.0,90.0,1.0,0.0,2.0,22891.0,589.0,40.0
27097.0,33118.0,97.0,0.0,0.0,1.0,23753.0,516.0,40.8
27099.0,39252.0,83.0,2.0,2.0,11.0,24990.0,558.0,38.6
27101.0,8639.0,95.0,0.0,0.0,3.0,27450.0,399.0,47.0
27103.0,32849.0,91.0,2.0,1.0,4.0,26674.0,671.0,34.3
27105.0,21490.0,65.0,4.0,5.0,24.0,22598.0,492.0,36.9
27107.0,6753.0,91.0,0.0,0.0,4.0,23707.0,360.0,45.1
27109.0,146063.0,83.0,5.0,5.0,4.0,34073.0,705.0,36.4
27111.0,57369.0,94.0,1.0,1.0,3.0,26400.0,502.0,46.4
27113.0,14008.0,92.0,2.0,0.0,3.0,24554.0,457.0,39.3
27115.0,29449.0,90.0,2.0,1.0,2.0,21413.0,544.0,42.9
27117.0,9470.0,92.0,0.0,1.0,4.0,24137.0,413.0,42.7
27119.0,31522.0,90.0,1.0,1.0,6.0,25790.0,514.0,39.8
27121.0,10957.0,97.0,0.0,0.0,1.0,29128.0,497.0,46.0
27123.0,515732.0,66.0,11.0,12.0,7.0,29484.0,768.0,34.6
27125.0,4087.0,94.0,1.0,0.0,3.0,23257.0,441.0,42.2
27127.0,15942.0,88.0,1.0,3.0,2.0,25649.0,418.0,42.6
27129.0,15499.0,91.0,1.0,0.0,7.0,26062.0,429.0,43.9
27131.0,64585.0,85.0,3.0,2.0,8.0,25370.0,672.0,35.4
27133.0,9601.0,95.0,1.0,1.0,2.0,24101.0,431.0,41.6
27135.0,15587.0,94.0,0.0,3.0,1.0,25650.0,451.0,40.9
27137.0,200327.0,92.0,1.0,1.0,1.0,25946.0,582.0,40.8
27139.0,132774.0,84.0,3.0,6.0,5.0,35467.0,909.0,35.1
27141.0,89120.0,93.0,2.0,1.0,2.0,28071.0,809.0,34.7
27143.0,15146.0,90.0,0.0,1.0,8.0,25789.0,474.0,40.9
27145.0,151053.0,90.0,3.0,2.0,3.0,26065.0,655.0,33.4
27147.0,36512.0,89.0,2.0,1.0,7.0,27259.0,628.0,39.4
27149.0,9723.0,91.0,0.0,1.0,4.0,28746.0,492.0,33.3
27151.0,9678.0,94.0,1.0,0.0,4.0,25750.0,443.0,44.4
27153.0,24697.0,92.0,0.0,0.0,5.0,22383.0,434.0,42.2
27155.0,3507.0,93.0,0.0,0.0,2.0,28030.0,403.0,47.9
27157.0,21549.0,95.0,0.0,0.0,3.0,28282.0,518.0,43.3
27159.0,13772.0,95.0,0.0,0.0,1.0,20329.0,421.0,43.4
27161.0,19046.0,90.0,2.0,1.0,5.0,25723.0,489.0,39.4
27163.0,241315.0,85.0,3.0,5.0,4.0,36706.0,988.0,38.5
27165.0,11173.0,76.0,0.0,1.0,21.0,25635.0,440.0,39.6
27167.0,6576.0,95.0,0.0,0.0,2.0,25148.0,384.0,43.0
27169.0,51328.0,93.0,1.0,2.0,3.0,23421.0,524.0,33.4
27171.0,126142.0,93.0,1.0,1.0,3.0,29623.0,771.0,34.8
27173.0,10294.0,91.0,0.0,0.0,4.0,25303.0,435.0,43.2
28001.0,32308.0,38.0,57.0,0.0,4.0,17544.0,382.0,40.3
28003.0,37159.0,84.0,12.0,0.0,3.0,19145.0,391.0,40.4
28005.0,13061.0,57.0,42.0,0.0,0.0,16977.0,364.0,44.4
28007.0,19383.0,55.0,42.0,0.0,2.0,18422.0,390.0,40.0
28009.0,8682.0,60.0,35.0,0.0,2.0,18597.0,428.0,39.5
28011.0,34107.0,33.0,64.0,1.0,2.0,16462.0,406.0,34.3
28013.0,14875.0,66.0,28.0,0.0,5.0,17034.0,313.0,40.3
28015.0,10501.0,65.0,33.0,0.0,0.0,16897.0,400.0,42.0
28017.0,17403.0,52.0,43.0,0.0,4.0,16677.0,308.0,38.2
28019.0,8440.0,67.0,32.0,0.0,0.0,17145.0,343.0,42.8
28021.0,9553.0,14.0,84.0,1.0,1.0,12177.0,320.0,32.0
28023.0,16614.0,64.0,35.0,0.0,1.0,18066.0,362.0,40.9
28025.0,20539.0,39.0,58.0,1.0,1.0,18273.0,406.0,38.7
28027.0,25815.0,23.0,76.0,0.0,1.0,15742.0,409.0,33.3
28029.0,29204.0,45.0,50.0,0.0,3.0,18318.0,399.0,37.9
28031.0,19520.0,62.0,36.0,0.0,1.0,17241.0,352.0,38.6
28033.0,163975.0,70.0,21.0,1.0,5.0,25176.0,754.0,35.4
28035.0,75991.0,58.0,36.0,1.0,3.0,19736.0,532.0,31.1
28037.0,8013.0,64.0,35.0,0.0,0.0,24234.0,356.0,41.7
28039.0,22757.0,88.0,8.0,0.0,2.0,20217.0,483.0,35.9
28041.0,14337.0,71.0,26.0,0.0,1.0,14463.0,373.0,36.7
28043.0,21745.0,56.0,43.0,0.0,0.0,21084.0,324.0,40.3
28045.0,44597.0,86.0,8.0,1.0,3.0,22621.0,601.0,41.0
28047.0,190756.0,66.0,22.0,3.0,5.0,22677.0,689.0,35.3
28049.0,246300.0,28.0,69.0,1.0,1.0,20448.0,596.0,33.3
